id,path,predicted_sentence,error_message,error_type
1615,11762.wav,"ASL muvaffaqiyat dasturlash sohalarini o'rganishdagi maqsadlar bo'lsa, oilalardagi iqtisodiy erkinlik. Biz bilamizki, O'zbekiston sharoitida juda ko'p oilalarda muammolar bor, aynan mana bu jihatdan.",,
1616,11746.wav,"Ya'ni aytmoqchi, bu o'rinda siz biron bir loyihani boshlamoqchi bo'lsangiz, hamma ijtimoiy tarmoq aktiv bo'ling, Youtube bo'ladimi u? Misol uchun, to'g'risi Youtubeni algoritmichalik zo'r algoritm yo'q dunyoda. Va Youtubeni hech kim TikTok mana qila olmaydi, ya'ni TikTok bilan Youtube solishtirib bo'lmagan darajada.",,
1617,11761.wav,"O'shani ustozlarimizdan ham tavsiya, agar mana shunaqangi jihatlarda, jabhalarda insonda muammo bo'lmasa, katta-katta keng darajadagi fikrlay oladi, oldiga katta maqsadlarni qo'ya oladi. Buni adashmasam Temurbek aka, Temurbek Ataxanov biz ekspress suhbatda mehmon bo'lganlarida aytgan edilar.",,
1618,11763.wav,Davom etamiz. Ana endi duch kelinishi mumkin bo'lgan qiyinchiliklar. Hozir siz formulani aytganda dasturlovchiga,,
1619,11808.wav,"pulini ham belgilayolmaysiz, kamaytirib qo'yasiz yoki ko'paytirib qo'yasiz, mana shunaqa joylari bor.",,
1620,11764.wav,"Bu sohalarda ham xuddi shunaqa, aqliy mashaqqat juda kuchli bo'ladi. Shunda siz birinchi o'sha o'rganayotgan paytingizda muammolar nimada, ba'zi bir test, masalan o't xohlayotgan loyihalaringizni ba'zi bir narsalar, masalan o'xshamay qolishi mumkin. Shunda sabrli bo'lish kerak.",,
1621,11766.wav,"Bu zo'r natijada va O'zbekistonda turib ishlayapti va o'zini xizmatlarini O'zbekistonda ham taklif qilyapti, chet elda ham taklif qilyapti. Ota-onasini oldida. Biz bolalarni shu, ya'ni muvaffaqiyat shunda deb bilamiz. Muvaffaqiyat nima? Bolalarimiz chetda ko'p ishlamasin deymiz, migrant bo'lib qolmasin deymiz.",,
1622,11773.wav,"Sabrni aytib o'tdingiz. Aynan qaysi jihatlarda, qaysi jabhalarda sabr qilishligi kerak? Muammolar nimalarda? Dasturlash sohalari oson emas. Bu sohalar haqiqatdan masalan, mashaqqat talab qiladi. Bu har bir sohada shunaqa. Siz duradgor bo'lsangiz ham mashaqqati bor-da.",,
1623,11816.wav,"Bu ham bog'liq narsa, ya'ni boshqa uchinchi tomon bilan shartnoma qilish kerak bo'ladi. Oddiy dasturchi u shartnoma qila olmaydi. Yuridik shart bo'lishi kerak unga. O'sha qismlaringiz ishlaydigan bo'lishi kerak. O'sha qismlaringiz ishlaydigan bo'lishi kerak.",,
1624,11770.wav,"bolani o'zini shunday qo'yib qo'ya olmaymiz, sababi o'zi haqiqatdan yo'lda dasturlash tilida stack deymiz, stack bo'lib qolishadi, tiqilib qolishadi. Bo'ldi keyingi bosqichga o'ta olmaydi-da. Nimadir o'zida motivatsiya ham tushib ketib qoladi. E, meni qo'limdan kelmayapti degan narsa bo'ladi. Shunda ustoz kelib turib",,
1625,11851.wav,"o'z fikringizni aytsangiz. Xo'p, web bo'yicha haligacha birinchi o'rinda desam, bemalol adashmayman. Nimaga desa, xo'p, mana O'zbekistonda bitta narsa shakllanib qolgan. Biz, mana o'zim ham hazil-xuzil tariqasida mana shu dasturlash tillarini solishtirganda hazil-xuzil, men jiddiy aytmayapman.",,
1626,11802.wav,"Project manager bo'lishi kerak va bu haqida ham alohida kursimizda gaplashib o'tamiz. Undan tashqari project management instrumentlarini yaxshi bilishi kerak bo'ladi. Project management instrumentlariga nimalar kiradi? Jira, Excel, Confluence va hokazo.",,
1627,12033.wav,bo'lar ekan deysiz. Shunaqa jamoada ishlaganda,,
1628,11978.wav,"biz aynan o'sha soft skillari rivojlantirish bo'yicha. Albatta, ya'ni bu uchun ham qandaydir bir etaplardan o'tiladi yoki ba'zilarda bu",,
1629,11972.wav,"Xo'p, konflikt juda ham nima deydi, qattiq konfliktlarga duch kelganman deb ayta olmayman, chunki",,
1630,11948.wav,mana shunaqangi detallargacha tushishga to'g'ri keladi. Birinchi etapda oddiy datalarni tizimlashtirib beradigan odamlarga talab juda ham katta. Hozir kim haqida gapiryapmiz? Kelajakdagi sun'iy intellektni yaratadigan odamlar haqida gapiryapmiz.,,
1631,11962.wav,"jamoa bo'lib ishlaysizda, ya'ni qandaydir kurs ishi bo'ladimi yoki tayyorlanishda siz kursdoshlaringiz bilan birga ishlaysiz. Aynan o'sha paytda",,
1632,12057.wav,Jamoa bilan qandaydir bir oiladek bo'lib qolasiz.,,
1633,11937.wav,"Bir oyda bunaqa natija uncha-munchada bo'lmaydi-da. Nimaga desa, ularda tayyor instrumentlar qilib qo'yilgan shu paytgacha. Xo'p, endi uni unaqa bo'ladi, tayyor ekan, unga PHP ni o'rganish nima kerak degan savol ham bo'lishi mumkin. Unga dasturlash kerak. Yo'q, unga dasturlash kerak.",,
1634,12041.wav,shunaqa qilganmisiz yoki teng bo'lib boshqa jamoadoshlaringizga yordam berib shunaqa qilganmisiz?,,
1635,12092.wav,"Bu narsa stressga olib keladi. Stress, to yest o'zi stress shunaqa bo'ladi. Stress nimaga olib keladi? Burnoutga olib keladi, ya'ni ishda yonish, ya'ni siz burnout qanaqa holat? Siz ishda nima deydi?",,
1636,12096.wav,ertalab turibman xuddi bir yarim soat ishlab chiqqan odamga o'xshab turaman,,
1637,12071.wav,"bo'lmasligi mumkin, lekin xohishimiz qancha kuchli bo'lsa, biz sobit turib bera olamiz-da va juda qattiq e'tibor berishimiz kerak. Hayollarimiz hayollarimizda doim nima deydi?",,
1638,12100.wav,"Agar sizda proyektingizdagi odamlar bo'lsa, ya'ni har kuni ko'rib, har kuni gaplashadigan odamlar bo'lsa, u ancha qiziqroq va effektivniyroq bo'ladi.",,
1639,12097.wav,"Tushunarli, rahmat javoblaringiz uchun. Aynan bugungi podkastimizga biz jamoamiz bilan kelishgan holda yangilik qo'shdik. Mehmonimizga blitz savollar beramiz. Birinchi savol, band bo'lish baxtli bo'lishmi? Yo'q.",,
1640,12105.wav,Mana shuni oldini olish uchun iloji boricha ichingizdagi negativ energiyani chiqarish kerak. Pozitiv bilan to'ldirish kerak.,,
1641,12110.wav,"Charchat, meni shaxsan meni charchatadigan narsa communication.",,
1642,12108.wav,"o'sha kommunikatsiya yaxshi bo'lishi, ya'ni friendly atmosfera bo'lishi. Menimcha shular hozircha.",,
1643,12106.wav,"ko'rinishlarda kelishi mumkin, pul yoki shunchaki dam olish. Meni o'zimni holatimda, agar kun davomida juda qattiq charchagan bo'lsam, qanaqadir stressli vaziyat bo'lgan bo'lsa,",,
1644,12102.wav,"yechim topganingizdan keyin energiya o'z-o'zidan keladi. Menda, men ishimni eng yaxshi ko'rgan tarafi mana shu, bitta muammoni olib, uni to solution topgungacha to'g'ri stressda bo'laman, lekin solution topganimdan keyin odam mazza qilaman-da, ishimni yaxshi ko'rib ketaman, wow.",,
1645,12112.wav,"Ekstravert gapiradi, hamma bilan gapirib yuradi. Keyin agar ekstravert stressda bo'lsa, uni sezish oson. Atrofdagilar srazu sezib oldiga kelib dalda berishi mumkin.",,
1646,12111.wav,"ketkazib yuboradi. Keyingi narsa menda o'xshaydigani anaqa, kino ko'raman, anime ko'raman, mana shunaqa narsalar bilan, ya'ni ishdan boshqa narsalarni ko'rish, ya'ni boshqa dunyoni ko'rish bilan men o'zimni yaxshi chalg'itaman.",,
1647,12132.wav,"Lekin bunaqa narsada bu narsa o'xshaydi, qachonki sizni siz bilan birga ishlaydigan odamlar oldingizda bo'lsa.",,
1648,12118.wav,"sizga berilgan vazifa abstrakt bo'ladi ko'pincha, siz berilgan vazifani 60-70% ni bilmaysiz, lekin mana shuni ikki-uch oylik darajada qiyin qilib beriladi.",,
1649,12169.wav,Bu narsa kechga borib,,
1650,12139.wav,"yaxshi savol, meni holatimda bu narsa vaziyatni ya'ni locationni o'zgartirish bilan bo'ladi. Unaqa narsa, men officega boraman.",,
1651,12166.wav,"Da, shopping yordam beradi, tan olaman. Shirinlik ham yordam beradi. Men shaxsiy anaqa anaqa kelib chiqib aytaman, experience'imdan. Yana nima dedingiz? Uxlash. Uxlash. Uxlash menda",,
1652,12170.wav,"Ikkinchisi, mana shu charchoqqa olib kelmaslik uchun ishchiga uni darajasiga yarasha vazifa berish.",,
1653,12143.wav,"Ofisga borganda menda uje working mood anaqa bo'ladi, on bo'ladi-da. Ish qilishga tayyor bo'lib boraman-da. Agar men uydan ishlayotgan bo'lsam, men ish stolim aniq kravatimdan uzoqda bo'ladi-da. Dam oladigan xonadan uzoqda. Chunki siz bitta xonada ham dam olib, ham ishlay olmaysiz.",,
1654,12146.wav,"savol berib qo'ysam, u nechta narsani o'ylaysizda, charchab qolasizda. Qancha men savolimni qilib, ya'ni oydin qilib beradigan bo'lsam, javob ham shunaqa oydin bo'ladi. Ikkinchi odam ham uncha charchamaydi deb o'ylayman.",,
1655,12171.wav,"Anaqa o'yin o'ynashim mumkin, kompyuter o'yinlarini yaxshi ko'raman. Keyin kino ko'rishim mumkin, qanaqadir",,
1656,12174.wav,"Tak, da, shaxsiy hayotdagi mana bu birinchi first linedagi odamlar, ya'ni sizga eng yaqin insonlar, oilangiz birinchi navbatda, agar turmush qurmagan bo'lsangiz ota-onangiz katta rol o'ynaydi bu vaziyatda yoki bo'lmasam eng yaqin o'rtoqlaringiz.",,
1657,12175.wav,"bo'lmasligi uchun iloji boricha balans ushlashga harakat qilaman. Ba'zida o'xshamaydi, no, lekin shuning uchun meni sog'lig'im uchun bu narsaga to-do list qilib qo'yganman. Eslatib turadi, anaqa, reminder keladi.",,
1658,12176.wav,"Problemaga yechim berganingizda shunaqa mazza qilasiz, o'sha vaqt sizga 2x energiya bergan bo'lsangiz, o'sha taskga 3x energiya sizga qaytib keladi-da, o'sha vaqtda. Shaxsiy nimamdan aytaman, vaziyatimdan.",,
1659,12178.wav,"borib ham yo'qligim ham sezilmaydi. Menda faqat vazifa berilsa, bir odam bo'lsa, o'sha vaqtda seziladi.",,
1660,12179.wav,"tasdqlarga nisbatan sizdan ko'p energiyani olib qo'yadi o'sha narsalar. Shunaqangi proyektlar yoki borki, ular sizni charchatmasa qo'ymaydi-da.",,
1661,12182.wav,"ichidagi bor charchog'i ishga tashlaysizda, keyin boshqa narsaga switch bo'ladi. O'shanda o'zingizni boshqa qirangizni ochishni boshlaysizda, o'shanda charchoqlar zo'r chiqib ketadi.",,
1662,12181.wav,"Bir xil aytadi yo'q sen ekstrovertsan deyishadi. Yo'q men o'zimni har doim introvert hisoblaganman. Ishga keladigan bo'lsak, iloji boricha men birovdan so'ramaslikka harakat qilaman.",,
1663,12205.wav,"Oddiy rezume bo'lishi mumkin, lekin siz haqqingizda ancha bir ma'lumot berib qo'yadi. Ikkinchisi portfoli.",,
1664,12188.wav,"Baribir esimda yo'q, men hayolimda ham yo'q ikki hafta o'tib ketganligi. Ikki hafta? Da, ba'zi ikki-uch hafta bo'lib ketadi. Bu yomon narsa. Mana shu",,
1665,12200.wav,va o'zingiz nimaga aynan shu pozitsiyaga to'g'ri kelishingizni ularga tushuntirib berishingiz kerak cover letter orqali. Chet el kompaniyalarida bu ham bir katta rol o'ynaydigan qism desak bo'ladi. Lekin O'zbekiston kompaniyalarida va ayniqsa junior qismlarida unaqa bu narsaga e'tibor berishmaydi.,,
1666,12212.wav,"Facebookda meni bilganlar biladi, ko'pincha tanqidiy maqolalar yozib turaman. Tanqidiy maqola yozganimdan keyin har doim reaksiya nima bo'ladi? Ey, nimaga buni yozding, o'chirib tashla.",,
1667,12213.wav,"Hozir qisqa gap bo'ldi, 30 yoshdan keyin dasturchi bo'lmaydimi deb, aslida unchalik emas. Bizda ustozimiz bor, Qudrat Abdurahimov degan. Bugun",,
1668,12221.wav,mana biz bilan shu narsani boshlaganmiz degan narsani qizlarimiz turibdi orqada yo'lga qo'yib boshladik aynan ayollar uchun yana bitta qiziq narsa biz uchun xursand bo'lgan statistika.,,
1669,12227.wav,Mohirdev hamda yoshlar ishlari agentligi tomonidan tashkil qilingan Mohir Fest festivalini marafonini ochilishidamiz.,,
1670,12242.wav,Bu yetarli emas.,,
1671,12239.wav,,,
1672,12222.wav,Dunyoboylab shunaqa startaplar qatnashadi musobaqasi biz shunda qatnashdik va aynan ta'lim yo'nalishida adashmasam necha ming komandadan biz to'rtta komanda finalga chiqdik. Final bosqichiga chiqib juda katta bizga tajriba bo'ldi.,,
1673,12230.wav,"ko'rib turibsizlar bu yerda eng bizni mashhur kurslarimiz. Albatta bizni eng muhim, bizni eng orqamizda turgan bizni shunaqa nima deydi shijoat berib ishlashimizga va ko'tarilishimizga sabab bo'layotgan bu albatta bizni ustozlarimiz. Bizni platforma bir qismi xolos, hammasi emas.",,
1674,12201.wav,Birinchi navbatda rezume.,,
1675,12231.wav,"Sariq dev, lekin u yerda Sariq dev degan o'zimni kanalim bor, u yerda dev-dev, dasturchi emas. U yerda boshqaman. Sentyabr oyida ish boshlagan bo'lsak, juda qizg'in ish ketdi. Dekabr oyiga, dekabr oyida biz City Stars, bu Financial Times tomonidan o'tkaziladi har yili.",,
1676,12249.wav,"Puls Group kompaniyasidan 500 000 dollar miqdorida investitsiya jalb qildik. Bugungacha, demak, mana shu kompaniya bizning eng asosiy investorimiz bo'lib turibdi. Bitta qonuniy tarafi, men doim xursand bo'laman, 500 000 dollar investitsiyani biz uzoq muddatga olganmiz.",,
1677,12250.wav,"Buni orqasida, ya'ni biz loyihamiz orqasida ta'lim, ya'ni minglab, yuz minglab bolalarga ta'lim berish g'oyasi turibdi. Shu narsada men ko'rib turibman, Yoshlar ishlari agentligi ham, Alisher ham mana Fazliddin ham hozir shu yerda o'tiribdi, Alisher o'rinbosari.",,
1678,12251.wav,"Xo'p, buni davlat qanaqa qilib tahlil qila oladi? Hech qaysi vazir, hech qaysi boshqarma boshlig'i o'tirib, qani olib kelish menga deb hamma tumanlarni 208 tani, shaharlarni bittadan ko'rib chiqa olmaydi. Vaqti ham yetmaydi unga. Baribir qaysidir raqamda chalib ketadi. Boshqaruvchi sifatida men misol uchun fikrim bu.",,
1679,12275.wav,,,
1680,12270.wav,"E'tiboringiz uchun katta rahmat. Umid qilaman, bu ""Mohir test"" loyihamiz samarali bo'ladi. Bitta narsani aytishmadi.",,
1681,12285.wav,"Salomat bo'linglar, katta rahmat, yaxshi deydi, xabarlashaylik, katta rahmat.",,
1682,12263.wav,"yetakchilarimiz bor. Prezidentimizning 92-sonli qarori bilan qabul qilingan. O'zbekiston tarixida birinchi marta biz 9 milliondan ortiq profillarni raqamlashtirdik. Bu fantastika, bir o'ylab qarasang, uni bitta dasturchi misol uchun, bitta inson o'ylab, tahlil qilib, oxiriga yetishi uchun",,
1683,12265.wav,to see who will qualify to compete in a hackathon where they will compete for top prizes. I'm excited to see where this goes in the future and insha Allah,,
1684,12313.wav,"ko'p undan keyin biz ko'p pitchlarda ko'rdik, boshqa ya'ni boshqa startaplarni ham prezentatsiyalarni ko'rdik. Mana shu narsa ko'pchilikda yo'q. Ya'ni pulni so'rashga so'ragan, nimaga ishlatishni aytgan, lekin natijani ko'rsata olmagan. Bu juda ham muhim.",,
1685,12268.wav,"Shu mana shu narsani qo'llab-quvvatlasak, men o'ylayman, bular ham ertaga misol uchun kelajagi zo'r bir loyiha bo'ladi. Mana yana ichimizda Baxtiyor aka ham o'tiribdilar, O'zbek Voice. Juda katta loyiha boshlashgan, o'sha aqlli yordamchi sun'iy intellekt yordamchi, Alisa, Siriga o'xshagan.",,
1686,12379.wav,shu ya'ni talim tomondan texnik tomondan Muhammad Xalil biladi. texnik tomondan,,
1687,12322.wav,maksimum maksimum sababi kurslarda masalan belgilangan loyihalar bu haqiqiy loyihalar oddiy Python oladigan bo'lsak realni loyiha qilib portfolioni ko'rsatib berish,,
1688,12295.wav,"agar kelib ko'rishlari ham mumkin. Aksariyat yoshda bizda Nurmuhammadlar, Saidjahonlar o'zimizda o'qishgan marketing kurslarimizda 20-21 yoshli bolalar shular, ya'ni 2000-2001-yil bolalar.",,
1689,12424.wav,"tezroq natijaga chiqamiz degan bir anaqalar bor, o'sha rejalarimizda bor edi.",,
1690,12422.wav,"Agar shuni amalga oshirib biladigan bo'lsak, bu tiq revolyutsiyaga olib keladi. Biz doim masalan ta'lim berganda shunaqa narsani o'ylardimki, o'zim shaxsan yoki o'zimiz masalan mentorlar ham shu narsani o'ylaydi.",,
1691,12402.wav,Bilim haqida qisqacha men o'zim aytib berishim mumkin. Investorlar ko'p holatlarda ikki-uch xil ko'rinishda kirishadi. Birinchi ko'rinishi bu sizni kompaniyangizni qisman ulushini olishadi.,,
1692,12419.wav,"Asosiy harakatimiz shunda bo'ldi. Masalan, biz uchun yaxshi anaqa, mana Samar kurslari yozib berishga ko'ndirganimiz va misol uchun birinchi boshlab olganimizda-da, shu asosiy anaqa shundan bo'ldi.",,
1693,12439.wav,"Ho'p, qaranglar, Mokhirdagi ishlayotgan o'qituvchilar borku, ular o'zini yuqorida aytganimdek kursga qarab qolgan odamlar emas, o'zini doimiy ishi bor full time.",,
1694,12468.wav,"Shu narsa bizga ko'proq motiv berib turgan, ya'ni motivatsiya berib turgan, ya'ni bitta bolani o'zgartirishimiz oilada to'rtta, beshta odamni o'zgartirishimizga sabab bo'ladi.",,
1695,12434.wav,"Marketing departmanimiz ancha optimallashdi. Bunda hozir targetologlar ishlaydi, marketologlar ishlaydi. Hozir yana brend menejerlarni hand qilyapmiz, mana o'zingiz xabaringiz bor. Ular kelib yaqinda jamoamizga qo'shilishadi. Marketing tomonidan ham ko'p",,
1696,12454.wav,"ham yana mahir pul loyihasini eshitdinglar, mahir pulda yaqin oradagi qabulda piton bo'yicha bo'lar ekan. Qiziquvchilar tayyorlanib turinglar va vaqt ham alla mahal bo'lib qoldi. Nima deydi, Muhammad Xalil, Anvar aka sizlarda oxirgi fikrlar bo'lsa, shuni",,
1697,12477.wav,"Nasib bo'lsa, buni tayyorlab yuboryapmiz, tez orada chiqadi.",,
1698,12489.wav,"siz mana maktab oching, narxini 3 million, 4 million qilib qo'ying, aytingda bolangizni olib o'tiraman. O'rtacha o'qituvchilar o'rtacha fanlardan o'rtacha dars beradi deying, o'sha maktabingiz to'ladi.",,
1699,12485.wav,"Yo'q, endi bir xillar misol uchun aytadi, buni umumiy ta'lim-tarbiya, odamgarchilik tomondan yaxshi tomon deydi. Ba'zilar bo'lsa buni qaysidir darajada",,
1700,12482.wav,"Birinchi albatta kommunikatsiya qilinadi, aytiladi, tushuntiriladi. Nima uchun shu qaror kiritilgani, bizlarni o'zimizni logika tushuntirib beriladi. Xato o'tgan bo'lsa uzr so'raladi, to'g'irlashga harakat qilinadi. Shunda ham tushunilmasa, albatta aytiladi.",,
1701,12490.wav,"Xuddi shunaqa bir dona farqi bor bola bilan kattani, bo'ldi boshqa farqi yo'q. Qolgan hamma narsasi bir xil. Uni og'rig'i, sizni og'rig'ingiz bir xil. Uni mushuk o'lib qolgandagi o'zini yomon his qilishi, siz yaqiningiz o'lgandagi og'riq bilan bir xil.",,
1702,12504.wav,biologik ko'rinishidagi farqini olib tashlaymiz. Bir dona farqi bor o'zi. Uni model mirani gaplashdik-ku boya. O'sha model dunyoni modeli ularda ancha mukammallikdan uzoq bo'ladi. Bo'ldi shu.,,
1703,12497.wav,"Bozor holati o'zgarishni boshlasa, maktablarda bo'lgan talab ham holat ham o'zgarishni boshlaydi. Ota-ona talab qilsa, yo'q bu bo'lmaydi, nimaga sen deylik robotexnika deyapsan, lekin LEGO olib kelib qo'yapsan, Arduino olib kel, kompyuter olib kel, dastur talab qilsa maktablar keyin qo'yadi. Bitta maktab emas, hamma maktab talab.",,
1704,12555.wav,bizga haqiqiy haqiqiy loyihada haqiqiy kompaniyalarda loyihalarni boshqarib,,
1705,12496.wav,"Bek-ofisni bitta odam bildimi, hamma bilishi kerak. Hozir ham bilishadi, misol, ya'ni nima, nimaga qildik mana bu qarorni. Qarorlarni bilishi kerak bo'lgan narsa qarorlarni orqasidagi logika-da. Nimaga mana bu odamni oldik, nimaga mana bu odamni olmadik.",,
1706,12501.wav,"Ya'ni, lekin biz aytayotgan holatda, mana biz xohlayotgan konsepsiya murakkabroq, ota-ona ham ishlashi kerak bu yerda. Ota-onani mehnat, biz nima deb ham to'laymiz? Odamlar har xil-ku. Odamlar har xil, farzandidan xohlayotgan narsasi har xil, farzandiga qo'yayotgan talabi har xil. Qachon bizda o'sha",,
1707,12559.wav,"to'g'ri, Abdulloh yarim soat qilamiz dedik.",,
1708,12557.wav,"Hozir kompaniyaga kirib olgan. Uni ham tarixi qiziqda, uni chaqiramiz keyingi safar. Bunyodbek yaqinda keldi. U Rossiyada mana bu Putinnni chiqargan anaqadan keyin.",,
1709,12541.wav,"to'g'ri, 1 milliard dollar kompaniya bo'lsak, xudo xohlasa, biz ham eslab yuramizda bu narsalarni. Tushunarli. Shu, ya'ni to'g'ri, umumiy ta'sir qiladi baribir o'sha jamoani",,
1710,12587.wav,"Oldin zam-ministr, Tojikiston prezidentini xitobini eshitdingizmi yaqinda? Yo'q, nima bo'ldi?",,
1711,12567.wav,"Endi paxta qo'ymangda ko'p. Paxta emas bu, to'g'risini aytish kerak-ku baribir. Bu podcast bu. Ha bildim, bildim. E hazillash, davom ettir. To'g'risi ham shu, ya'ni",,
1712,12565.wav,"kurslar bo'lsin, boshqasi bo'lsin. Ertaga masalan o'zi ko'rib turgan ustoz bor, kimdir kursini sotib olgan bo'lsa, Anvar akani oldiga bemalol payt kelaveradi, 24/7 masalan, ishxonamiz ochiq va plus Anvar aka masalan shu yerda har kuni ertalab soat 8:00 da keladi, kech payt soat 5:00-6:00 gacha shu yerdalar.",,
1713,12619.wav,,,
1714,12589.wav,"Shuning uchun tajriba deyiladi. Tajribada nimani o'rganasiz? Siz eng aktual bo'lgan bizni hozirgi kunga kerakli bo'ladigan eng aktual narsani o'rganib olasiz. Aytaylik, mana hozir men",,
1715,12616.wav,,,
1716,12644.wav,kursi va o'sha kurs ingliz tilini o'rgatib turishdan tashqari ingliz IT haqida ham ozgina tushunchaga ega bo'lish uchun olish orqali aynan IT sohasiga olamiga kirib kelganman.,,
1717,12615.wav,"Xo'p, demak, o'sha paytda ham bor edi. Keyin fanga tayanish aytib berdim-a, fanga tayanish o'sha pandemiya paytida bitta xonada qamalib o'tirganda, qo'limga kitob olib o'sha yoki Litko'pga kirib o'sha masala yechganligim hisobiga fanga kirishim juda ham oson bo'lgan.",,
1718,12607.wav,"Olishga harakat qilinglar, chunki dasturchi bo'lganingizda dastur qanchalik zo'r bo'lmasin, uni siz foydalanuvchiga yetkazishingiz kerak va foydalanuvchilar o'sha dasturdan foydalanish uchun albatta qaysidir ma'noda sotishingiz kerak va o'sha sotuvchilik ham katta hissa qo'shadi.",,
1719,12648.wav,"Ingliz tilinglarni yaxshilanglar, ingliz tilini mustaqil o'rganishni ham praktika qilinglar, chunki birinchi o'rgangan narsam ingliz tili bo'lgan mustaqil.",,
1720,12627.wav,"Ish shunchalik kam ediki, ishga kirish haqida o'ylab ko'rmagan ekanman o'sha paytlar. 2017-yilda, magistratura o'qiyotgan paytimda shunchaki maqsadim, unaqadir muammolarni yechadigan loyihalar yaratib, shunchaki o'sha loyihalarni rivojlantirishni hisobiga o'zim uchun ish yaratish bo'lgan xohishim.",,
1721,12659.wav,"Undan tashqari 2017-yil I universtetiga topshirganman. I universteti albatta ko'pchilikni o'sha dasturchi bo'lish uchun eng ko'rinib turgan yo'l, ya'ni yo'l sifatida ko'rish mumkin universtetga kirishni.",,
1722,12665.wav,"o'zi qiladi deyapman. Tasavvur qiling, IELTS o'zi tayyorlangan, mana shu o'zi o'rgangan bola nega vizaga appointment o'zi olmasligi kerak? Yoki vizaga dokument o'zi tayyorlamasligi kerak? O'qishga o'zi tayyorlamasligi kerak. Shuning uchun shu boshidan mustaqil bo'lishga harakat qilsangiz, keyin hayotda har taraflama mustaqil bo'lib olaverasiz.",,
1723,12668.wav,,,
1724,12692.wav,"birinchi savolim, ikkinchi savolim",,
1725,12682.wav,"Keyin o'zingizni middle bo'lganingizdan keyin, topshirganingizdan keyin har doim kompaniyalar sizni past baholaydi. Ishga kirayotganingizda atayin. Chunki siz pastda junior bo'lib qolganingizdan keyin sizni past baholaydi. Men o'zim ham middle bo'lganman, shunchaki junior qilib olishgan.",,
1726,12690.wav,"yaxshi komanda ishtirokchilarida, chunki bo'laveradi demaydi-da. Nega unaqa deydi? Nega unaqa emas deydi? Unaqa kuruvchi odamlar menimcha yaxshigina jamoani jonlantiradi, yaxshi ishlaydi. Yana ikkita savol qoldi. Suhbat uchun katta rahmat.",,
1727,12708.wav,"ingliz tilini o'rganganimdan keyin dasturlashga qiziqish paydo bo'lgan. Ya'ni ingliz tilida, ingliz tili baribir tilda, qanchadir vaqt ingliz tili bilan shug'ullanganingizdan keyin zerikib qolasiz. Nimadir o'rganishingiz kerak ingliz tilida va o'sha narsa men uchun dasturlash bo'lgan. Ya'ni dasturlashni",,
1728,12712.wav,"keyin keyinchalik esa, albatta o'sha universitetlarimiz ko'payganligi, xalqaro universitetlar bo'lganligi va yangiliklarda shu katta kompaniyalarga ishga kirayotganligi, dasturchilarning oyligi, ayniqsa pandemiya paytida dasturlashga bo'lgan qiziqishda katta bum bo'ldi va o'sha ko'pchilik dasturlashga qiziqib qoldi.",,
1729,12731.wav,"o'qimagan odamga o'zi imkoniyat yaratib bo'lmaydi. Ozgina vaqt kerak, tayyorlanish kerak, bilim olish kerak qo'shimcha. A bizda nima bo'ladi? Chet elga borganda darrov taksiga o'tirib taksichilikni boshlaydi yoki qaysidir kafeda ishlaydi.",,
1730,12756.wav,,,
1731,12747.wav,"uchun bilimlarni iloji boricha o'z-o'ziga qo'shishga harakat qilinglar va agar fundamentinglar bo'lmasa, bilimlarni shunchaki qabul qilaverasizlar, esdan chiqib ketaveradi. Bilimlarni eng yaxshi eslab qolish usuli bu uni tushunish. Agar siz nimadir tushunmasangiz, u degani esdan chiqarib yuborasiz.",,
1732,12769.wav,"Qaysidir ma'noda misol uchun bor narsani qayta yaratish ko'p hollarda va bu haqida qayg'urmang. Ingliz tilini yaxshi bilimga ega bo'lib, dasturlash bo'yicha junior dasturchi bo'lsa, dunyoning top kompaniyalariga ishga kirish darajasi yaxshi bo'ladimi, yo'qmi?",,
1733,12787.wav,"hech qanaqa kutish bo'lmaydi o'rtada, o'qituvchini ham vaqtini tejaysiz, deb ularga sotganman loyihani. O'sha zahoti yo'q, hali u",,
1734,12775.wav,"yaxshi maslahatga o'xshab ko'rinadi, lekin afsuski, eng yomon maslahat shu. Siz atrofingizda odamlar bor. Kimdir boshqa soha bo'yicha bilimi kuchliroq. Misol uchun, amaliyot o'tayotganimda, men dasturchi bo'lmoqchiman deb aytganimda",,
1735,12779.wav,"to'g'ri account qilmoqchi, albatta, aytib o'tganimdek, masalan deylik, lekin shunday ham to'g'ri accountga borgan IELTSga kirib chiqaman, o'shanda 6 ball olgan edim. Keyin esa",,
1736,12805.wav,"Oxirgi sinfimizni intervyuda shunchaki sinfimizni ham qobiliyatim yo'q edi, birdan fe'l bo'lganman. Keyin do'stlarimga o'sha",,
1737,12790.wav,"Ko'pchilik so'raydi, ingliz tilini qanaqa darajada bilishim kerak deb. Misol uchun, kimdadir 6 bor, kimdadir 5.5 bor, kimdadir 8 bor IELTSdan, to'g'rimi? Va qaysi biri yetarli desanglar, men o'zim",,
