id,path,predicted_sentence,error_message,error_type
1337,00010448.wav,"mana mahalladagilar ham og'izlari qurib shunaqa qildi. Demak, demak u yerda kimyoviy moddalar bor. Faraz qiling, endi biz 20-30 metr, 40 metr nimani kovlaymiz.",,
1338,00010444.wav,"Biz tahririyatga keladigan murojaatlarni to'liq o'rganib sizga yetkazishga harakat qilamiz. O'rganish davomida nafaqat bir tomon, balki hokimiyat yoki boshqa organlar bilan ham bog'lanamiz, ularning ham fikrini olamiz.",,
1339,00010456.wav,"O'sha paytda ko'm tashlashgan beton tushsa, agar hozir uni ko'lasa, ko'lasa, bitta pashshasi chiqadimi, chivini chiqsa, agar butun respublikaga anaqa bo'ladi. Chunki mana bu malochka, mana bu, agar malochkaga bitta sutigami, bir nimasi tushsa virus, ketdi butun respublika qirilib ketadi.",,
1340,00010461.wav,"Lekin shunaqa opasniy zona bo'lgani uchun ko'p tashkilotlar, ko'p katta odamlarni bolalari kelib shu joylarni olib qurmoqchi bo'lgan. Lekin bu xabarni eshitgandan keyin hammasi orqaga qaytib ketgan. Bular nimagadir bu yerga yopishib olishdi. Tepadan keyin davleniya bo'lyapti ham.",,
1341,00010463.wav,"yamalarga, o'ralarga, qabristonga ko'milgani yo'q gap emas, ya'ni yolg'on gap emas. Bu joyda qurilish qilish mumkin emasligi ham qaysidir qo'shni davlatning emas, balki O'zbekistonning sanitariya qoidalarida aniq qilib ko'rsatilgan.",,
1342,00010500.wav,"4 milliard kub atrofida bo'ladi, agar bir 5 yilni ichida bu birinchi darajali ishlarni qilsa, keyinchalik borib-borib 10 milliard kub bo'lishi mumkin. Bizni vazifamiz, men o'ylayman, mana shu",,
1343,00010523.wav,bilan talon-toroj qilish va 209-moddasi birinchi qismida nazarda tutilgan jinoyatlarni sodir qilganlikda aybli deb topildi.,,
1344,00010467.wav,"Toshkent vaktsina va zardoblar ilmiy tadqiqot instituti hududida qurilish qilayotgan kompaniya bilan bog'lanishga urindik. Afsuski, biz bilan gaplashishni istashmadi. Institutga borganimizda esa yerdan olingan namunalar javoblari chiqqandan keyin qo'shimcha ma'lumot berishlari mumkinligini aytishdi.",,
1345,00010520.wav,Prezident administratsiyasi rahbari o'rinbosari Komil Allamjonov pedofillarga nisbatan kimyoviy kastratsiya jazosini qo'llash yuzasidan qonunchilikka o'zgartirish kiritish vaqti kelganini aytdi. Ammo,,
1346,00010517.wav,Uzoq vaqt o'tmasdan o'sha kvartiraga yana bir qurbon olib kelinadi. U ham jinsiy aloqa qilishga majburlanadi. Bu 16 yoshli maktab o'quvchisi edi.,,
1347,00010527.wav,"Viloyat adliya boshqarmasi boshlig'i Oybek Masharipov esa mudiraning muammolarini hal qilishda o'z vakolatlarini ishga solishni va'da qilib, 2021-yil aprel oyida unga xayriya sifatida printer sovg'a qiladi.",,
1348,00010541.wav,"Bu ham yetmagandek, 2022-yilning dekabr oyida apellyatsiya instansiyasi sudi sud qarorini o'zgartirishsiz qoldirdi. Ana endi ushbu ishni ko'rgan muhtaram sudyalarning vijdoni, insofi oldida ilojimiz.",,
1349,00010566.wav,"to'g'risini bilmayman. Har xil nimalar ijtimoiy tarmoqlarda yurib taxminlar, men bilmayman qayerga ketadi, nima qiladi. Pul to'lash masalasi mana shtraf to'lash qiyin deyapsiz, boshqa keyingi xabarga ulab yuboraman men buni.",,
1350,00010555.wav,"Xo'sh, bu voqealar qanday ro'y berdi? Jamiyatimizni tebratayotgan jamoatchilikning haqli e'tirozi va amaldorlarga nisbatan ishonchsizligini orttirayotgan ushbu holat xronologiyasini birgalikda birma-bir ko'rib chiqsak.",,
1351,00010574.wav,"Biz juda ko'p ishlatyapmiz. Nimaga biz dunyoni o'ylashimiz kerak? Biz Amerikani xuddi Odil aka aytgandek, Tramp janoblari aytgandek, ""Make America first again"", ""great again"", ""Make America great again"" degan shior bilan chiqib, qiladigan narsasi",,
1352,00010568.wav,"Jarima ballariga men qo'shilaman. Nimaga? Chunki, masalan, Angliyada agar biz o'rnak qilib turib oladigan bo'lsak, bu yoqda odamlar shtrafidan qo'rqmaydi, jarima ballidan qo'rqadi. Nimaga? Chunki",,
1353,00010583.wav,"mahsuldorligini oshirish uchun, sut uchun bo'lgan sigirlarga boshqacha podxod qilinar ekan, go'sht uchun qilinadiganiga umuman boshqacha podxod qilinarkan.",,
1354,00010619.wav,"Men aytdiki, yo'q men bojlarimni hozircha qo'ymasdan turaman dedi. Keyin aytdi, yo'q baribir qo'yaman dedi. Mana hozir kuni kecha kechagina va bugun",,
1355,00010610.wav,"Trampitda, Trampitgandan keyin birinchi aksiya bozori ham oshdi, kripto bozorlar oshdi, bilasiz. Tariflarni qo'yish, mana o'sha aytgan ishini qilyapti hozir. O'yinni qoidalarini Tramp qilyapti hozir. Boshqalar unga reaksiya beryapti. Tendensiya Tramp tendi.",,
1356,00010617.wav,"ko'p odamlarni aldab shunaqangi yo'lgaliklarini bekitib, kameralarini bekitib, boshqalarni yo'q, agar bizning maqsadimiz odamlarga normalni haydashni qiladigan bo'lsak, lekin shu o'zida yomon haydaydiganlarni jazolamoqchi bo'lsak, kamera borligini qattiq turib",,
1357,00010660.wav,"yoki 60 qilib qo'yapti. Endi qandaydir ikkinchi kameralari shunaqa qo'yib tashlaganki, bitta xato uchun uchta joydan to'laverasizda, haligi bitta",,
1358,00010648.wav,"iste'mol krediti beradi banklar. Demak, ular mana shu oshgan foizni inobatga olgan holda keyin baribir o'sha Abdusamatga kredit beradi. Bu degani Abdusamat ham o'sha 1% baland stavkada olishga majbur bo'ladi.",,
1359,00010689.wav,"Biz uchun kerakli bo'lgan, ya'ni kredit berayotgan resurslarimizdan ancha kam, afsuski. Buni ob'yektiv-sub'yektiv sabablari bor. Shuning uchun baribir biz tashqi mablag' jalb qilib, o'zimizga, xalqimizga investitsiya qilishga, ya'ni o'sha kredit bo'ladimi, boshqa bo'ladimi, majbur bo'lamiz.",,
1360,00010720.wav,Amalga oshirish tartib mexanizmlari mavjud bo'lmagan birorta biz tuzilmaga yuklatilmagan 35 ta vazifa va 229 ta funksiya aniqlaganmiz.,,
1361,00010737.wav,surga qarab tashlashingizni so'rab qolamiz.,,
1362,00010743.wav,etmoqda,,
1363,00010662.wav,"Qarasangiz bitta shtraf 20 dan oshsa, 20 dan ko'proq haydasa qancha bo'lyapti shunda shtraf? Narxlarini bilmayman lekin O'zbekistonda mashina haydamayman. 1 million oshiqroqmi, 2 millionmikan? Lekin qanaqa tarbiyalasa bo'ladi boshqa haydovchilarni? Endi bilmayman endi bir",,
1364,00010725.wav,ekspertlar mana shu fikr aytganda to'g'risi biz bu sohani ichida bo'lgandan keyin hamma umumiy gapiradi. Hamma umumiy gapiradi bironta odam bir tahlil qilib ichiga kirib bir bizda yetishmaydi mana shu fundamental tahlillar.,,
1365,00010726.wav,"Vazirlik ko'p, vazirlik ko'p deyiladi, Shvetsariyaning nima qilishadi, misol keltirishadi, rasmi borku, yettita vazir turgani, ayollar turib yettita vazir, bor-yo'g'i yettita vazir deydi. Lekin gap vazirliklar sonida emas, asosiy ekspertlar ham shuni aytadi, gap ishlash uslubida bo'lishi kerak.",,
1366,00010744.wav,Havo ifloslanishi darajasini monitoring qilish maqsadida 1960-yil oxiridan boshlab havodagi oltingugurt oksidi va tushadigan chang miqdori o'lchana boshlaydi. 62-yil yakunlarida havo sifatini avtomatik o'lchaydigan uskuna o'rnatiladi.,,
1367,00010745.wav,"O'z navbatida kompaniyalar tomonidan ham atmosferaga tashlanmalar va chiqindi suvlarni tozalash hamda zararsizlantirishga qaratilgan chora-tadbir, filtrlar o'rnatish, bir necha bosqichli tozalash texnologiyalari joriy etish kabilar amalga oshiriladi.",,
1368,00010746.wav,"69-yilda neft-kimyo korxonalari va shahar hokimligi o'rtasida atrof-muhit ifloslanishining oldini olish bo'yicha shartnoma imzolanib, ifloslantirish sharoitida korxonalar faoliyatini to'xtatib turish, shahar hokimiyatining ahvolini joyiga chiqib tekshirish vakolatlari belgilanadi.",,
1369,00010751.wav,Bizda ham mana shunday choralarni qo'llash vaqti keldi. Shu paytgacha iqtisodiyotga ustuvorlik berdik. Endi ekologiyaga ustuvorlik berishimiz va toza havo orqali yuqori o'rinlarga chiqishimiz lozim.,,
1370,00010761.wav,O'z tarixida atrof muhit ifloslanishi bilan bog'liq kasalliklar bo'yicha to'rtta jiddiy inqirozni boshdan o'tkazgan Yaponiya qanday qilib bugungi darajasiga erishdi? 1955-yilda Yaponiyaning Miya prefekturasida sobiq harbiy yoqilg'i ombori o'rnida neft kimyo majmuasi qurish boshlandi.,,
1371,00010843.wav,50 yil otam ana shu hunar bilan ishlagan. Mana otamizdan keyin biz ham,,
1372,00010788.wav,"turib ularga darrov komanda berdim, portlash bo'lgan joyiga yong'in o'chirish mashinalarini jo'natinglar, dedim. O'zbekiston tarixiga yozilgan o'sha fojiali kunda",,
1373,00010804.wav,22-oktabr kuni O'zbekiston Mudofaa vazirligining Sirdaryo viloyatidagi omborida portlash sodir bo'ldi.,,
1374,00010854.wav,"Yaqinroqqa tur, ha. Rossiya, Rossiya. Hamkorliklar yaxshi. Rossiyada aka hammasi do'st.",,
1375,00010829.wav,"labini qilinadi uni, labini tayyorlab, keyin quritiladi uni, optovga chiqarib, optovda yaxshilab quritilgandan keyin, uni keyin",,
1376,00010852.wav,"Aynan o'zimizni mana shu o'rta Osiyo respublikasi davlatlar. O'zbekiston o'ziga o'zi do'st, yana kim, Turkiyalar ham do'st. Butun dunyo davlatlari do'st. Butun dunyo, Turkiya, Rossiya ham do'st. Hammasi do'st. Dushman bo'lmasa bo'ldi. Butun dunyo menimcha.",,
1377,00010856.wav,"mamlakat do'st deb bilasiz? O'zbekiston uchun Rossiya Federatsiyasi. Nimaga aynan bu davlat? Chunki oldi berdi, shartnoma, ko'p tomonlama shartnomalar bor.",,
1378,00010850.wav,"Anaqa bo'lib ketsinki, hamma davlatdan ham rivojlanib ketsinki, chet elga ketgan hamma farzandlarimiz qaytib kelishsin. O'zimizni vatan zo'r, o'zimizni vatanga yetadigani yo'q deb kelishsin qaytib.",,
1379,00010871.wav,"Hozir endi o'tish davri, vaqt kerakki, bunga agar ishonch bo'lsa, shu ta'lim muassasasiga Adliya vazirligi tomonidan bunga ruxsat beriladi deb o'ylaymiz.",,
1380,00010859.wav,"Chunki biz u ilgari tug'ilgan odamlarimiz hammasi davlat, hamma davlatlar do'st bo'lib yashagan. Qirg'iziston, Qozog'iston, hamma atrofimizdagi qo'shni davlatlar.",,
1381,00010861.wav,"Arabiston, Germaniya, musulmon bo'lgan, islom dinidagi davlatlar bilan davlatimiz rivojlanishiga, xalqimizni diniy ma'naviyatini rivojlanishiga hissa qo'shar edi deb o'ylayman. Menimcha uje hamma davlat bilan qilishyapti hamkorlikni.",,
1382,00010888.wav,"Biz fikrimizni bildirishimiz kerak. Agar bu haqiqatdan ham amalga oshiriladigan bo'lsa, Xitoy bilan keskin, keskin",,
1383,00010870.wav,"Qachon qila olamiz deb o'ylaysiz taxminan? Albatta, albatta vaqt kerak bunga, vaqt kerak. Hammamiz shunaqa ishlashimiz kerakki, masalan o'zimizni ishimizni ko'ngildagidek bajarsak",,
1384,00010889.wav,"kuzatilgan bo'lishligi mumkin. Ya'ni o'sha nosozliklar aniqlanib, shu jihatdan endi buyog'iga tartibga solish so'ralgan bo'lishligi mumkin. Bu ehtimolligi juda ham kam.",,
1385,00010881.wav,"Bu umuman olganda elektromobillar bozorini xususiy tadbirkorlar rivojlantirdi, ya'ni hali O'zbekistonda elektromobillar ishlab chiqarilishi yoki shu haqida rejalar hali yo'q edi.",,
1386,00010891.wav,"BYD Song Plus oldim. O'sha payt juda tarqalgan edi O'zbekistonda, juda ommalashib ketgandi. 40 000 dan oshgandi narxlari.",,
1387,00010914.wav,"Bu katta pul, ya'ni 10 000 dollarga mashina olsa bo'ladi, ya'ni qo'shimcha ravishda mashina olsa bo'ladi. Xullas, rasmiy dillerlardan xarid qilganim yo'q. Shu Xitoydan olib kelingan mashinani oldim.",,
1388,00010899.wav,"Mana shu 10-15 000 dollar hattoki 20 000 dollargacha bo'lgan segmentdagi avtomobillarni importi bularni qo'rquvga solishni boshlagan. Bozorni yo'qotyapti va u o'zi umuman O'zbekistonda avtomobil sanoatini 2017-yildan keyingi dinamikasini ko'radigan bo'lsangiz,",,
1389,00010917.wav,"pul evaziga albatta sizga tuzatib yoki nimadir qilib berishadi, lekin shu paytgacha iqlim jihatdan mana yoz o'tdi, kuz o'tdi, qish o'tdi.",,
1390,00010920.wav,"bo'lishi mumkin, ya'ni moddiy manfaatdorligini oshirish, O'zbekistonda sotilayotgan avtomobillar. Uchinchi taxminim men shunga",,
1391,00010919.wav,"xususiy tadbirkorlar olib kela boshladi va mana bugungi kunda BYD to'g'ri, endi BYD dan oldin boshqalarni olib kelishdi. Endi BYD ni olib kelgandan keyin O'z avtomotors, ya'ni O'zbek sanoat, O'z avtosanoat deylik.",,
1392,00010922.wav,"GM dan farqi yo'q ekan, BYD ham bular ham o'zimizga o'xshagan ekan, kelishib olsa bo'lar ekan degan fikr bildirayapti. Men bu fikrga qo'shilmayman. Mana shu iltimosnomaga ya'ni murojaatga umuman BYD ni aloqasi yo'q. Bilsangiz mana shu BYD bilan qo'shma korxonada O'zavtosanoat",,
1393,00010936.wav,"lecheniyasini korrektirovka qiladik iloji boricha. Chunki o'sha paytda 100% hech kim bilmas edi, qanaqa lecheniya qilish kerak, iminno kasallarni kovid bilan.",,
1394,00010931.wav,"реанимационное отделение реанимации интенсивной терапии, уша буйича бизлар ишладик. И, э, бизлар кушмадик, э, отдельно этот, э",,
1395,00010946.wav,"Gipoxlorit boya gipoxlorit natriy edi, gipoxlorit kalsiy qo'yapti. Vot va keyin qo'yapti, tak, infuzionniy sistema.",,
1396,00010953.wav,"Короткий период, если это был дефицитный период, дефицитный период именно гипохлорита и натрия и кальция, это короткий период.",,
1397,00010977.wav,"ruxsat olib, bizlar ob-havo yozib.",,
1398,00010965.wav,"приспособлен для COVID, для лечения COVID-ных больных и что нам по этому поводу нам должны рентгеновский аппарат и дать КШС аппарат.",,
1399,00010985.wav,"temir temir temir shkaf, siz nazarda tutayotgan o'sha temir shkaf, bo'ldi rahmat.",,
1400,00010974.wav,"Keyingi savol, palataga ikkita savolingizga javob berdim, kim qabul qilgan bo'lsa, o'sha kuni kelgan kasal, vot yesli v tot den, dopustim, na rabote nahoditsya, dopustim",,
1401,00010964.wav,"asos bizlarni ichki buyrug'imiz bor, qayerda yozilgan, shtob bizlar oplata qilyapmiz za okazaniya, kak yevo, platnix uslug, po faktu degan so'z yo'q.",,
1402,00010978.wav,"То есть мы ничего не нарушали. Это было разрешено уша, бля, временный курс, это тоже курс от маха, кстати. Курс от маха, бля, уша разрешено было.",,
1403,00010986.wav,"ham aytiki o'sha snoskani o'zgartirishga harakat qilamiz, xatlarini qilamiz, o'zini fikrini bildirgan edi.",,
1404,00011000.wav,xizmat ko'rsatsin deb haqasiz. Undan keyin u golovniy dela bo'ldi undan keyin.,,
1405,00011005.wav,,,
1406,00011004.wav,"I think, shtobi kirib o'sha tam je med sestra stoyali zapisvali, cho ana etot rekomendovala. O'shani yozsin-u, i qilsin. I kirib qolgan kasallarni ham ko'rsin deb.",,
1407,00011010.wav,"nima cho xatiri deganimga u menga aytayaptiki, ya xachu she dreleta i shokolad dedi. Mojbit ne she dreleta, meni hozir menga o'sha qolgan, maslon kakoyta poprosit, she dreleta i shokolad.",,
1408,00011028.wav,beful manimcha ishlashga hech kim xohlamaydi.,,
1409,00011029.wav,"Ya'ni bu ortiqcha kiritib, ortiqcha to'ladi xodimlarga.",,
1410,00011025.wav,"ikkinchi vipiska ekan, qo'l qo'ydirishlari uchun sekretarni telefon nomeri bilan ismi yozib berganman va shuni berishlarini tayinlaganman qorovulga. Valijon aka ismli qorovulga. Qolganini ismini bilmayman. Aytayotgani to'g'rimi?",,
1411,00011026.wav,"Shundan keyin sizdan keyin darrov telefon qilgan shekilli sizga. Endi skoriya kirdi. Endi chiqib ketganda yana qildim deyapti. A bu skoriya ketayotganda pustoy kirgan edi, odam bor-ku ichida Rustamov degan deb aytdim deyapti.",,
1412,00011061.wav,"o'sha pulni chiqargan, shu bizlar ortiqcha to'laganmish, no, lekin moyka davrida bizlar xodimlarimizga kamroq pul to'lagan deb",,
1413,00011042.wav,"Во-первых, это ещё, э, биринчи бизларни карантинимиз эди. Qanaqa u o'tadi? Qanaqa xodimlar kerak? Hali o'sha paytlarga daje vaqtincha nizom chiqarmagan edi.",,
1414,00011073.wav,"Paka boshlandi, kovid bo'yicha vaziyat o'zgarib ketishni boshlandi fevral oyida.",,
1415,00011071.wav,"Yo'q. 50% izlecheniya nashix bolniy infeksionnogo stasionara, eto pravilnoe pitaniya. Pravilnoe pitaniya bo'lish uchun utulux ovqatlanish kerak.",,
1416,00011074.wav,"И нагрузка, сколько штук анализов, шunaqa hisoblaydi. Mana bu narsani men ko'rmagandim.",,
1417,00011088.wav,,,
1418,00011087.wav,"so'rashga i bilib olishimiz o'zimiz uchun, chunki biz uni bilishimiz kerak edi. Biz ham hozir xulosa qilishimiz kerak edi o'zimiz fikrimizni.",,
1419,00011099.wav,Tayyor borib joyida ko'rish zarurati bo'lganda planshet kerak bo'lardi deyapsiz. Printer nima masalada kerak bo'lgan sizga?,,
1420,00011121.wav,"o'zimiz ko'rib bo'lganimizdan keyin, odatda shunday bo'ladi, vrach keladida, masalan ko'radi. Savolingiz tushunarli O'rinboyeva, izoh bera yotmang, faqat savol bering. Shuni siz o'zingiz davo tavsiya berdingizmi, dori yozdingizmi qo'shimcha?",,
1421,00011131.wav,"Da yo'q edi, yo'q edi. Da. Demak siz bo'ynlaysiz yo'q-a? Da. Umuman ta'sir qilmay ekan-a? Men shu tomondan bir joydan kelayotgan idrok ta'sir qiladimi hurmatli",,
1422,00011133.wav,"Так, УЗИ аппаратni qo'yapti, shtobi zar yakobi baland narxdan olgan.",,
1423,00011143.wav,Buxonaga o'sha,,
1424,00011139.wav,"Og'irroq bo'ladi va o'sha kasallar imina manga murojaat qilgan edi. Men baribir vaqtimni ajratib, anavi nima desam, ya vseravno uchastvovala v ix lechennom protsesse.",,
1425,00011081.wav,"Я вам ещё раз говорю, я не знаю, что там записано, я в историю не заходила туда. Я вам говорю по факту, что по устному мнению, Люфар Файзуллаевна говорила, что у Рустамова Фаруха COVID положительный.",,
1426,00011137.wav,"hech narsa kamomat ham chiqmadi, lekin undan keyin",,
1427,00011157.wav,"bosh mutaxassis edim yuqumli kasalliklar bo'yicha, shu uchun bizlarga bir nechta rayonlarda kasallarni konsulatsiya qilishga to'g'ri keladi. Ba'zida osobo opasniy infeksiya, daje pandemiya paytlarida osobo opasniy infeksiya chiqqan edi.",,
1428,00011160.wav,vapshe aslida aslida kaneshna buyruq bo'lishi kerak aslida buyruq bo'lishi kerak hamma narsaga buyruq bo'lishi kerak yo'q,,
1429,00011187.wav,manja aytib birja trudaga chiqib,,
1430,00011166.wav,mayli ko'rsatuv beraman. Ayniqsa taqdir o'sha Rustamov bilan bog'liq,,
1431,00011158.wav,"a o'sha kiymasiga beraman, o'shalarni xulosasi bor, umumiy xulosaga kirgan 12 ta loyiq emas, qolganlarini loyi deb, apparat",,
1432,00011170.wav,o'sha 10 milliardiga SMS screenshot beryapman.,,
1433,00011190.wav,"kerak, o'sha avansni do kantsa tekushchego goda, do kantsa tekushchego goda, uderjat qilish kerak. No tushunimcha",,
1434,00011202.wav,"Вот, но, endi bizlar bu sota olmaymiz. Endi ja bizlarga eski anavi tam aloha ili tam takoy eski",,
1435,00011192.wav,,,
1436,00011207.wav,"ruparusiga turgan edi joylashgan uni palatasidan. U yerda o'tir edi, keyin men med sestralarga zamichaniya qildim. Nimaga qaramayapsizlar, nimaga kasal u yerda o'tiryapti? Chunki u yerda bizlarni sefimiz bor edi.",,
1437,00011206.wav,"Mana 20- epizod. 20- epizod. Vot 20- epizod bilan birdan men aytayapman, unaqa hech kim soxta dokument qilinglar.",,
1438,00011229.wav,"O'sha paytlarga kim reanimatolog qabul qilgan bo'lsa, logicheski u",,
1439,00011249.wav,"Chunki bizlar nafaqat konsultatsiya uchun, aytdim-ku, vebinar uchun ba'zida bizlarga",,
1440,00011213.wav,"Buyruq asosida 12 soat, 12 soat xodimlarni ishlatsa, oshmagan holda ishlatsa bo'ladi. Vot, ham bu buyruqda ko'rsatgan, shto",,
1441,00011219.wav,20-yilni hisobga olyapti. Shuning uchun u yerda tepada ham aytganda 15% ortiqcha yaqini chiqyapti. I bu yerda ham yoz yapti. Kassalarni soni bo'yicha bizlar kassalarni soni bo'yicha ularga,,
1442,00011225.wav,"Nu, gde-to 8-dan keyin, snachala menga telefon qilyapti Qoraqosh, etot Chirchiqni profsoyuzi. Ismini ayting. Qoraqosh.",,
1443,00011261.wav,kelishilgan holda uni nima uchun bunday qilib yozdingiz? Qarang bir Buyruq shunaqa bo'lgandan keyin shunday bo'lgan.,,
1444,00011262.wav,"Men to'ldirmagan. Yo'q, nima olib qolgansiz-ku uni, o'sha vaqtda berib yubormagansiz tergovga. Keyin olib kelib beryapti 15-sentyabrga tergov boshlanib bo'lgan. Kim olib keldi?",,
1445,00011230.wav,butunlay kapitalni remont yukli yukli yukli kasalliklar bo'limini bo'limini bolnitsani emas bo'limi u yerda bo'lim bor edi 30 koykada,,
1446,00011294.wav,"Вот как мен айтдим, что этот, как его, общий замечания, что уша платный услуганы, хамма жойдан кесиб, бу ерда хам именно по платным услугам, что бизлар",,
1447,00011313.wav,"kerak bo'ladi, shu ham bolnitsaga ishlatishga, ham platniy uslugaga ishlatishga va o'sha telefon orqali",,
1448,00011286.wav,Keyin shu yilni o'rtasiga 18-mayda 2018-yilga shtatni raspisaniya chiqyapti. Qayerda 10-stranitsaga yozilgan,,
1449,00011316.wav,"Maksimalni yetkazdik o'sha dorilarni maksimal darajaga tak, chto u nas nol takogo ne bylo. Tushunarlimi?",,
1450,00011351.wav,Lekin birinchi o'rniga bizlarga,,
1451,00011348.wav,"hammaginotipini o'ldiradigan dori bizlarga kelgan edi bepul poraspredeleniya. Vot, i umuman",,
1452,00011333.wav,"Qizlar yo'q, keyin men qizlarga aytdimki, ko'ryapman, bu yerda o'tdi va men o'zimga",,
1453,00011368.wav,,,
1454,00011360.wav,Sog'liqni saqlash vazirligini vazirini buyruqi bilan,,
1455,00011336.wav,Chunki men bu savolni berayotganim sababi u Telegram ijtimoiy tarmoqlarida chiqqanda men shuncha ta'kidlasam ham bu ayol yo'q menga ana shuni jo'nataman deb aytgan degan gap aytgan. Men o'sha uchun sizga bu savolni beryapman.,,
1456,00011375.wav,,,
1457,00011369.wav,"chunki u yerda doktorlar ko'p, u yerda men eshitgan edim, 0.25 stavkaga bir xillar ishlardi. Shuning uchun men o'shani",,
1458,00011371.wav,fakticheskiy kanon 41000 u pererasxod bo'lgani yo'q. I plyus ishyo o'sha paytlarga o'sha paytlarga o'sha autosortingga kelgan firma bizlarga arenda,,
1459,00011386.wav,"Qanaqa bo'ldi, gde-to to'rtinchi yili beshinchi avgustga bizlarga obozdravdan javob kelyapti.",,
1460,00011392.wav,"Ana uni, shtatni, shtatni bermadi.",,
1461,00011409.wav,"Keyin obedga uje aytayapti, shto bir kunga tayyorgarlik ko'ringlar. Uje obeddan keyin kechkurun tayyorgarlik ko'ringlar.",,
1462,00011415.wav,"U bo'yicha bizlar uje aytgandik, nechta buyruqlari bor?",,
1463,00011430.wav,yechinib shunaqani qiladi. A tak men ko'rganim yo'q unaqa narsani. Keyin,,
1464,00011416.wav,"Хоть мы провиз, хоть мы госпиталь, хоть мы под COVID-центр, если к нам обращаются пациенты, то руководитель обязан создать все условия для госпитализации и лечения данного больного.",,
1465,00011432.wav,"COVID bilan yo'q, bu pik, pik balenzni bo'lgan. O'sha paytlarga Zangiataga ham joy yo'q edi, virusologiyada ham joy yo'q edi, hech qayerda joy yo'q edi, haqiqatdan.",,
1466,00011437.wav,Chunki u sro'k godnosti ga anavi bo'ladi. Raspechatka qilganga sro'k godnosti boshlanadi shundan. O'sha,,
1467,00011492.wav,"o'shanga faqat ishonaman, o'zimga ishonaman.",,
1468,00011442.wav,"siz sizga mana shu hisoblab chiqarilgan 8 887 000 so'm bu miqdor bilan sizda e'tiroz yo'qmi? Balki ko'proq, balki kamroqdir miqdor bilan bog'liq.",,
1469,00011448.wav,"sizni xabaringiz bor. 1-avgust kuni soat 22:00 da ular 20:00 ga ishlashi kerak edi. 22:00 da qizlar ketib bo'lgan, ikkita med sestra kelgan.",,
1470,00011466.wav,"O'shani vnimatel'no so'rab ol, keyin unga beramiz. Hozircha istoriyani chiqar, u faqat istoriyani so'radi. Vyo. Bez zadnix misley, bez ispravleniya, nikto im ne zvonil, ne zadaniya ne daval, chto o'shani o'zgartir.",,
1471,00011497.wav,Jahongir reanimatsiya.,,
1472,00011494.wav,"Tushunarli. Mana konsultatsiya o'tkazibsiz. U rasmiy ravishda siz bosh shifokor sifatida bemor bilan bevosita konsultatsiya o'tkazgansiz. Shu o'tkazilgan konsultatsiya natijasini qayerda, qaysi hujjatda qayd etib qo'ydingiz?",,
1473,00011477.wav,to'rtinchi epizod bo'yicha mart oyida,,
1474,00011503.wav,"yetishmovchiligi kuzatilmadi, bemor rustanib, shuni ko'zingiz bilan ko'rib kislorod yetishmovchiligi bo'lmagan deb aytmoqdasiz, to'g'rimi? Shunaqa diagnoz qo'yilgan demak.",,
1475,00011504.wav,"Если внутри общего бюджета не выходить, внутри общего бюджета bizlar chiqqanimiz yo'q, bizlar daje daromad olib keldik davlatga 41 million, ne daromad, ekonomiya bo'ldi. Chunki o'sha paytlarga bizlar kuh rabotnika oylik to'lamadik.",,
1476,00011532.wav,ensefalopatiya sindromi otmen siz ko'rsatuvingizda ham,,
1477,00011521.wav,"I eshyo Firuza Abdullayevna g'a aytdim, shto formani, hamma narsani beramiz. Keyin bir necha minutdan keyinmi yo tochno ne pomnyu, bitta doktor telefon qilyapti. Endi yashashini bilaman, shto Zohira.",,
1478,00011533.wav,"Tak, obmer bo'yicha bu meni fikrim edi. Obmer bo'yicha bu meni fikrim edi, chunki men oddiy doktor.",,
1479,00011552.wav,Spetsialistlar kerak o'zimizni balnitsamizga ishlatishga.,,
1480,00011573.wav,"Agar bu ekstrim holat bo'lmasa, prosta planoviy perevod bo'lsa, planoviy terapevticheskiy, to yest ne ekstrim holat",,
1481,00011527.wav,"Ular cena obrazavaniya hisob-kitob qilganda, po chemu-to oni berut 2018-yil. Ikki yil oldin narxlar va dollar ham boshqacha edi, narxlar ham boshqacha edi.",,
